timestamp,distance_m,los,note,channel,rate_kbps,pa,mode,n,tx_sent,rx_unique,rx_dup,rx_ooo,tx_acked,tx_failed,retries_total,retries_max,rpd_hits,rpd_samples,duration_ms,per_pct,status
2026-09-07T19:54:45,5.0,1,,18,1000,MAX,NOACK,1000,1000,875,0,0,0,0,0,0,2941,3001,2007,12.50,OK
2026-09-07T19:54:48,5.0,1,,18,1000,MAX,ACK,1000,1000,1000,0,0,1000,0,561,9,1304,2262,2006,0.00,OK
2026-09-07T19:54:50,5.0,1,,18,2000,MAX,NOACK,1000,1000,1000,0,0,0,0,0,0,2205,2265,2007,0.00,OK
2026-09-07T19:54:51,5.0,1,,18,2000,MAX,ACK,1000,1000,1000,0,0,1000,0,0,0,315,966,707,0.00,OK
2026-09-07T19:55:20,10.0,1,,18,250,MAX,NOACK,1000,1000,948,0,0,0,0,0,0,2206,2267,2007,5.20,OK
2026-09-07T19:55:23,10.0,1,,18,250,MAX,ACK,1000,1000,1000,0,0,1000,0,174,3,1543,2933,2673,0.00,OK
2026-09-07T19:55:25,10.0,1,,18,1000,MAX,NOACK,1000,1000,973,0,0,0,0,0,0,2205,2266,2007,2.70,OK
2026-09-07T19:55:27,10.0,1,,18,1000,MAX,ACK,1000,1000,1000,0,0,1000,0,356,4,938,1864,1604,0.00,OK
2026-09-07T19:55:30,10.0,1,,18,2000,MAX,NOACK,1000,1000,1000,0,0,0,0,0,0,2206,2266,2007,0.00,OK
2026-09-07T19:55:31,10.0,1,,18,2000,MAX,ACK,1000,1000,1000,0,0,1000,0,0,0,307,967,707,0.00,OK
2026-09-07T19:55:50,15.0,1,,18,250,MAX,NOACK,1000,1000,985,0,0,0,0,0,0,2206,2267,2007,1.50,OK
2026-09-07T19:55:53,15.0,1,,18,250,MAX,ACK,1000,1000,1000,0,0,1000,0,165,2,1493,2907,2647,0.00,OK
2026-09-07T19:55:55,15.0,1,,18,1000,MAX,NOACK,1000,1000,992,0,0,0,0,0,0,2206,2266,2007,0.80,OK
2026-09-07T19:55:57,15.0,1,,18,1000,MAX,ACK,1000,1000,1000,1,0,1000,0,308,4,903,1770,1510,0.00,OK
2026-09-07T19:56:00,15.0,1,,18,2000,MAX,NOACK,1000,1000,1000,0,0,0,0,0,0,2205,2265,2007,0.00,OK
2026-09-07T19:56:01,15.0,1,,18,2000,MAX,ACK,1000,1000,1000,0,0,1000,0,0,0,314,966,707,0.00,OK
2026-09-07T19:56:18,20.0,1,,18,250,MAX,NOACK,1000,1000,975,0,0,0,0,0,0,2206,2267,2007,2.50,OK
2026-09-07T19:56:21,20.0,1,,18,250,MAX,ACK,1000,1000,1000,0,0,1000,0,178,2,1557,2944,2685,0.00,OK
2026-09-07T19:56:23,20.0,1,,18,1000,MAX,NOACK,1000,1000,994,0,0,0,0,0,0,2206,2266,2007,0.60,OK
2026-09-07T19:56:25,20.0,1,,18,1000,MAX,ACK,1000,1000,1000,0,0,1000,0,226,2,823,1608,1350,0.00,OK
2026-09-07T19:56:27,20.0,1,,18,2000,MAX,NOACK,1000,1000,1000,0,0,0,0,0,0,2205,2265,2007,0.00,OK
2026-09-07T19:56:28,20.0,1,,18,2000,MAX,ACK,1000,1000,1000,0,0,1000,0,0,0,334,966,707,0.00,OK
2026-09-07T19:56:47,30.0,1,,18,250,MAX,NOACK,1000,1000,945,0,0,0,0,0,0,2206,2266,2007,5.50,OK
2026-09-07T19:56:50,30.0,1,,18,250,MAX,ACK,1000,1000,1000,0,0,1000,0,159,2,1497,2889,2630,0.00,OK
2026-09-07T19:56:53,30.0,1,,18,1000,MAX,NOACK,1000,1000,974,0,0,0,0,0,0,2205,2265,2007,2.60,OK
2026-09-07T19:56:55,30.0,1,,18,1000,MAX,ACK,1000,1000,1000,0,0,1000,0,405,4,988,1958,1701,0.00,OK
2026-09-07T19:56:57,30.0,1,,18,2000,MAX,NOACK,1000,1000,1000,0,0,0,0,0,0,2205,2266,2007,0.00,OK
2026-09-07T19:56:58,30.0,1,,18,2000,MAX,ACK,1000,1000,1000,0,0,1000,0,0,0,308,967,707,0.00,OK
2026-09-07T19:57:41,50.0,1,,18,250,MAX,NOACK,1000,1000,977,0,0,0,0,0,0,2206,2267,2007,2.30,OK
2026-09-07T19:57:44,50.0,1,,18,250,MAX,ACK,1000,1000,1000,0,0,1000,0,174,3,1556,2935,2675,0.00,OK
2026-09-07T19:57:48,50.0,1,,18,1000,MAX,NOACK,1000,1000,962,0,0,0,0,0,0,2941,3001,2007,3.80,OK
2026-09-07T19:57:49,50.0,1,,18,1000,MAX,ACK,1000,1000,1000,0,0,1000,0,338,4,941,1830,1570,0.00,OK
2026-09-07T19:57:52,50.0,1,,18,2000,MAX,NOACK,1000,1000,1000,0,0,0,0,0,0,2205,2265,2007,0.00,OK
2026-09-07T19:57:53,50.0,1,,18,2000,MAX,ACK,1000,1000,1000,0,0,1000,0,0,0,328,966,707,0.00,OK
2026-09-07T19:58:32,70.0,1,,18,250,MAX,NOACK,1000,1000,949,0,0,0,0,0,0,2206,2267,2007,5.10,OK
2026-09-07T19:58:35,70.0,1,,18,250,MAX,ACK,1000,1000,1000,0,0,1000,0,151,2,1467,2866,2606,0.00,OK
2026-09-07T19:58:38,70.0,1,,18,1000,MAX,NOACK,1000,1000,938,0,0,0,0,0,0,2940,3001,2007,6.20,OK
2026-09-07T19:58:41,70.0,1,,18,1000,MAX,ACK,1000,1000,1000,1,0,1000,0,848,8,1420,2831,2571,0.00,OK
2026-09-07T19:58:43,70.0,1,,18,2000,MAX,NOACK,1000,1000,996,0,0,0,0,0,0,2206,2266,2007,0.40,OK
2026-09-07T19:58:45,70.0,1,,18,2000,MAX,ACK,1000,0,0,0,0,0,0,0,0,0,0,0,100.00,CTRL_TIMEOUT
2026-09-07T19:59:13,90.0,1,,18,250,MAX,NOACK,1000,1000,995,0,0,0,0,0,0,2206,2266,2007,0.50,OK
2026-09-07T19:59:15,90.0,1,,18,250,MAX,ACK,1000,1000,1000,0,0,1000,0,138,2,1444,2827,2568,0.00,OK
2026-09-07T19:59:18,90.0,1,,18,1000,MAX,NOACK,1000,1000,934,0,0,0,0,0,0,2206,2266,2007,6.60,OK
2026-09-07T19:59:20,90.0,1,,18,1000,MAX,ACK,1000,1000,1000,1,0,1000,0,796,5,1383,2728,2470,0.00,OK
2026-09-07T19:59:23,90.0,1,,18,2000,MAX,NOACK,1000,1000,996,0,0,0,0,0,0,2205,2266,2007,0.40,OK
2026-09-07T19:59:24,90.0,1,,18,2000,MAX,ACK,1000,1000,1000,0,0,1000,0,11,1,315,986,726,0.00,OK
2026-09-07T20:00:30,110.0,1,,18,250,MAX,NOACK,1000,1000,970,0,0,0,0,0,0,1993,2267,2007,3.00,OK
2026-09-07T20:00:33,110.0,1,,18,250,MAX,ACK,1000,1000,1000,0,0,1000,0,168,2,1492,2917,2658,0.00,OK
2026-09-07T20:00:35,110.0,1,,18,1000,MAX,NOACK,1000,0,0,0,0,0,0,0,0,0,0,0,100.00,CTRL_TIMEOUT
2026-09-07T20:00:38,110.0,1,,18,1000,MAX,ACK,1000,0,0,0,0,0,0,0,0,0,0,0,100.00,CTRL_TIMEOUT
2026-09-07T20:00:42,110.0,1,,18,2000,MAX,NOACK,1000,1000,991,0,0,0,0,0,0,2206,2266,2007,0.90,OK
2026-09-07T20:00:43,110.0,1,,18,2000,MAX,ACK,1000,1000,1000,0,0,1000,0,29,1,328,1018,758,0.00,OK
2026-09-07T20:01:06,130.0,1,,18,250,MAX,NOACK,1000,1000,940,0,0,0,0,0,0,9,2266,2007,6.00,OK
2026-09-07T20:01:09,130.0,1,,18,250,MAX,ACK,1000,1000,1000,0,0,1000,0,228,3,105,3094,2835,0.00,OK
2026-09-07T20:01:12,130.0,1,,18,1000,MAX,NOACK,1000,1000,883,0,0,0,0,0,0,167,3001,2007,11.70,OK
2026-09-07T20:01:17,130.0,1,,18,1000,MAX,ACK,1000,1000,993,1,0,986,14,1890,15,87,4888,4635,1.40,OK
2026-09-07T20:01:20,130.0,1,,18,2000,MAX,NOACK,1000,1000,715,0,0,0,0,0,0,46,2265,2007,28.50,OK
2026-09-07T20:01:22,130.0,1,,18,2000,MAX,ACK,1000,1000,999,1,0,998,2,473,15,0,1817,1557,0.20,OK
2026-09-07T20:02:02,150.0,1,,18,250,MAX,NOACK,1000,1000,881,0,0,0,0,0,0,0,2267,2007,11.90,OK
2026-09-07T20:02:09,150.0,1,,18,250,MAX,ACK,1000,1000,982,0,0,972,28,1302,15,0,6301,6042,2.80,OK
2026-09-07T20:02:11,150.0,1,,18,1000,MAX,NOACK,1000,1000,23,0,0,0,0,0,0,0,2266,2007,97.70,OK
2026-09-07T20:02:28,150.0,1,,18,1000,MAX,ACK,1000,1000,716,0,0,626,374,7877,15,0,17106,16847,37.40,OK
2026-09-07T20:02:31,150.0,1,,18,2000,MAX,NOACK,1000,1000,317,0,0,0,0,0,0,0,3001,2007,68.30,OK
2026-09-07T20:02:43,150.0,1,,18,2000,MAX,ACK,1000,806,617,1,0,568,238,5005,15,0,12171,9873,43.20,TX_ABORTED
2026-09-07T20:03:22,170.0,1,,18,250,MAX,NOACK,1000,1000,934,0,0,0,0,0,0,0,2267,2007,6.60,OK
2026-09-07T20:03:24,170.0,1,,18,250,MAX,ACK,1000,0,0,0,0,0,0,0,0,0,0,0,100.00,CTRL_TIMEOUT
2026-09-07T20:03:26,170.0,1,,18,1000,MAX,NOACK,1000,0,0,0,0,0,0,0,0,0,0,0,100.00,CTRL_TIMEOUT
2026-09-07T20:03:40,170.0,1,,18,1000,MAX,ACK,1000,513,359,0,0,214,299,5914,15,0,14392,12456,78.60,TX_ABORTED
2026-09-07T20:03:43,170.0,1,,18,2000,MAX,NOACK,1000,1000,0,0,0,0,0,0,0,0,2501,2007,100.00,OK
2026-09-07T20:03:48,170.0,1,,18,2000,MAX,ACK,1000,100,0,0,0,0,100,1500,15,0,5001,2898,100.00,TX_ABORTED
2026-09-07T20:04:26,190.0,1,,18,250,MAX,NOACK,1000,1000,897,0,0,0,0,0,0,0,2266,2007,10.30,OK
2026-09-07T20:04:29,190.0,1,,18,250,MAX,ACK,1000,1000,1000,0,0,1000,0,206,3,0,3029,2770,0.00,OK
2026-09-07T20:04:32,190.0,1,,18,1000,MAX,NOACK,1000,1000,200,0,0,0,0,0,0,0,3001,2007,80.00,OK
2026-09-07T20:04:43,190.0,1,,18,1000,MAX,ACK,1000,1000,979,1,0,912,88,5151,15,0,11380,11126,8.80,OK
2026-09-07T20:04:46,190.0,1,,18,2000,MAX,NOACK,1000,1000,619,0,0,0,0,0,0,0,3001,2007,38.10,OK
2026-09-07T20:04:50,190.0,1,,18,2000,MAX,ACK,1000,1000,1000,1,0,1000,0,714,11,0,2242,1986,0.00,OK
