timestamp,distance_m,los,note,channel,rate_kbps,pa,mode,n,tx_sent,rx_unique,rx_dup,rx_ooo,tx_acked,tx_failed,retries_total,retries_max,rpd_hits,rpd_samples,duration_ms,per_pct,status
2026-09-06T22:38:24,5.0,1,,76,250,LOW,ACK,200,0,0,0,0,0,0,0,0,0,0,0,100.00,CTRL_TIMEOUT
2026-09-06T22:38:26,5.0,1,,76,1000,LOW,NOACK,200,0,0,0,0,0,0,0,0,0,0,0,100.00,CTRL_TIMEOUT
2026-09-06T22:38:28,5.0,1,,76,1000,LOW,ACK,200,0,0,0,0,0,0,0,0,0,0,0,100.00,CTRL_TIMEOUT
2026-09-06T22:38:30,5.0,1,,76,2000,LOW,NOACK,200,0,0,0,0,0,0,0,0,0,0,0,100.00,CTRL_TIMEOUT
2026-09-06T22:38:32,5.0,1,,76,2000,LOW,ACK,200,0,0,0,0,0,0,0,0,0,0,0,100.00,CTRL_TIMEOUT
2026-09-06T22:38:41,5.0,1,,76,250,LOW,NOACK,200,0,0,0,0,0,0,0,0,0,0,0,100.00,CTRL_TIMEOUT
2026-09-06T22:38:43,5.0,1,,76,250,LOW,ACK,200,0,0,0,0,0,0,0,0,0,0,0,100.00,CTRL_TIMEOUT
2026-09-06T22:38:45,5.0,1,,76,1000,LOW,NOACK,200,0,0,0,0,0,0,0,0,0,0,0,100.00,CTRL_TIMEOUT
2026-09-06T22:38:47,5.0,1,,76,1000,LOW,ACK,200,0,0,0,0,0,0,0,0,0,0,0,100.00,CTRL_TIMEOUT
2026-09-06T22:38:49,5.0,1,,76,2000,LOW,NOACK,200,0,0,0,0,0,0,0,0,0,0,0,100.00,CTRL_TIMEOUT
2026-09-06T22:38:51,5.0,1,,76,2000,LOW,ACK,200,0,0,0,0,0,0,0,0,0,0,0,100.00,CTRL_TIMEOUT
2026-09-06T22:39:00,5.0,1,,76,250,LOW,NOACK,200,0,0,0,0,0,0,0,0,0,0,0,100.00,CTRL_TIMEOUT
2026-09-06T22:39:02,5.0,1,,76,250,LOW,ACK,200,0,0,0,0,0,0,0,0,0,0,0,100.00,CTRL_TIMEOUT
2026-09-06T22:39:04,5.0,1,,76,1000,LOW,NOACK,200,0,0,0,0,0,0,0,0,0,0,0,100.00,CTRL_TIMEOUT
2026-09-06T22:39:06,5.0,1,,76,1000,LOW,ACK,200,0,0,0,0,0,0,0,0,0,0,0,100.00,CTRL_TIMEOUT
2026-09-06T22:39:08,5.0,1,,76,2000,LOW,NOACK,200,0,0,0,0,0,0,0,0,0,0,0,100.00,CTRL_TIMEOUT
2026-09-06T22:39:10,5.0,1,,76,2000,LOW,ACK,200,0,0,0,0,0,0,0,0,0,0,0,100.00,CTRL_TIMEOUT
2026-09-06T22:39:15,5.0,1,,76,250,LOW,NOACK,200,200,199,0,0,0,0,0,0,600,661,401,0.50,OK
2026-09-06T22:39:17,5.0,1,,76,250,LOW,ACK,200,0,0,0,0,0,0,0,0,0,0,0,100.00,CTRL_TIMEOUT
2026-09-06T22:39:19,5.0,1,,76,1000,LOW,NOACK,200,0,0,0,0,0,0,0,0,0,0,0,100.00,CTRL_TIMEOUT
2026-09-06T22:39:21,5.0,1,,76,1000,LOW,ACK,200,200,200,0,0,200,0,15,1,136,461,210,0.00,OK
2026-09-06T22:39:23,5.0,1,,76,2000,LOW,NOACK,200,0,0,0,0,0,0,0,0,0,0,0,100.00,CTRL_TIMEOUT
2026-09-06T22:39:25,5.0,1,,76,2000,LOW,ACK,200,0,0,0,0,0,0,0,0,0,0,0,100.00,CTRL_TIMEOUT
